categoria,url
TECH,https://github.com/Auquan/Tutorials
TECH,https://github.com/jwasham/practice-cpp/blob/master/merge_sort/merge_sort.cc
TECH,https://github.com/garvit-kudesia91/factor_analysis/blob/master/Factor%20Analysis%20of%20Mutual%20Funds.ipynb
TECH,https://github.com/InjectiveLabs/injective-helix-demo
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(27
TECH,https://github.com/Leo8216/An-Analysis-of-PCA-and-Autoencoder-Generated-Factors-in-Predicting-SP500-Returns
TECH,https://github.com/timolson/cointrader
TECH,https://github.com/tthustla/efficient_frontier/blob/master/Efficient%20_Frontier_implementation.ipynb
TECH,https://github.com/VivekPa/AIAlpha
TECH,https://github.com/grananqvist/Awesome-Quant-Machine-Learning-Trading
TECH,https://github.com/PyPatel/Options-Trading-Strategies-in-Python
TECH,https://github.com/benedekrozemberczki/awesome-graph-classification
TECH,https://github.com/zhao-tong/Graph-Anomaly-Loss
TECH,https://github.com/rstreppa/valuation-convertibles-Goldman1994/blob/master/ConvertibleBond_Goldman1994_Derman.ipynb
TECH,https://github.com/ManojKumarPatnaik/Major-project-list
TECH,https://github.com/CJL89/Kiva-Crowdfunding/blob/master/Kiva%20Crowdfunding.ipynb
TECH,https://github.com/jwasham/coding-interview-university/issues/82
TECH,https://github.com/hudson-and-thames/mlfinlab
TECH,https://github.com/optuna/optuna
TECH,https://github.com/jwasham/coding-interview-university/issues/117
TECH,https://github.com/sindresorhus/awesome
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(45
TECH,https://github.com/julian-chan/etothex
TECH,https://github.com/theopenstreet/VPIN_HFT
TECH,https://github.com/papers-we-love/organizers
TECH,https://github.com/GitiHubi/deepAI/blob/master/GTC_2018_Lab-solutions.ipynb
TECH,https://github.com/esokolov/ml-course-msu
TECH,https://github.com/georgezouq/awesome-ai-in-finance
TECH,https://github.com/yuriak/DLQuant
TECH,https://github.com/melofred/FraudDetection-Microservices
TECH,https://github.com/keon/deepstock
TECH,https://github.com/huseinzol05/Stock-Prediction-Models
TECH,https://github.com/pskrunner14/trading-bot
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(30
TECH,https://github.com/TheVinhLuong102/ChicagoBooth-EntrepreneurialFinancePrivateEquity/blob/master/RightNow%20Technologies/RightNow%20Technologies.ipynb
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(24
TECH,https://github.com/firmai/financial-machine-learning/wiki/data_processing_techniques_and_transformations
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(3
TECH,https://github.com/Rachnog/Deep-Trading
TECH,https://github.com/kriasoft/market-data
TECH,https://github.com/jwasham/coding-interview-university/issues/239
TECH,https://github.com/jwasham/computer-science-flash-cards/blob/main/cards-jwasham.db
TECH,https://github.com/jwasham/coding-interview-university/issues/90
TECH,https://github.com/Alexander-M-Dickerson/TRACE-corporate-bond-processing
TECH,https://github.com/PacktPublishing/Hands-On-Machine-Learning-for-Algorithmic-Trading
TECH,https://github.com/firmai/financial-machine-learning/actions/workflows/repo_status.yml
TECH,https://github.com/JCreeks/Machine-Learning-in-Finance/tree/master/0_Intro_to_Algo_Trading
TECH,https://github.com/ivopetiz/crypto-database
TECH,https://github.com/cvxgrp/cvxportfolio
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(18
TECH,https://github.com/DataTalksClub/machine-learning-zoomcamp
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(37
TECH,https://github.com/firmai/financial-machine-learning/actions/workflows/wiki_gen.yml
TECH,https://github.com/papers-we-love/papers-we-love/wiki/Other-Good-Sources-of-Reading-Material
TECH,https://github.com/jwasham/practice-python/blob/master/quick_sort/quick_sort.py
TECH,https://github.com/A-Rain/BDCI2019-Negative_Finance_Info_Judge
TECH,https://github.com/EDCD/EDMarketConnector
TECH,https://github.com/tatsath/fin-ml
TECH,https://github.com/Taoviqinvicible/Tools-termux
TECH,https://github.com/michael-fourie/freqtrade_bot
TECH,https://github.com/govwiki/rating_history
TECH,https://github.com/Hvass-Labs/FinanceOps
TECH,https://github.com/firmai/financial-machine-learning/wiki/courses
TECH,https://github.com/hamedn/SliceNDice
TECH,https://github.com/mrjbq7/ta-lib
TECH,https://github.com/otosman/Python-for-Finance/blob/master/Portfolio%20Optimization%20401k.ipynb
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(2
TECH,https://github.com/williamlmao/plaid-to-gsheets
TECH,https://github.com/dppalomar/riskparity.py
TECH,https://github.com/psnonis/FinBERT
TECH,https://github.com/OpenGamma/Strata
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(4
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(29
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(5
TECH,https://github.com/Aryia-Behroziuan/neurons
TECH,https://github.com/quantopian/zipline
TECH,https://github.com/wilsonfreitas/R-fixedincome
TECH,https://github.com/firmai/financial-machine-learning/wiki/colleges_centers_and_departments
TECH,https://github.com/nud3l/dInvest
TECH,https://github.com/msambol/dsa
CASES,https://cs.lbl.gov/news-media/news/news-archive/2010/berkeley-lab-launches-new-center-for-innovative-financial-technology/
CASES,https://news.ycombinator.com/news
CASES,http://thenewstack.io/led-amazon-microservices-architecture/
CASES,https://github.com/dongyuanxin/news-emotion
FUNDAMENTALS,https://www.youtube.com/watch?v=Lto-ajuqW3w
FUNDAMENTALS,http://www.askamathematician.com/2012/09/q-what-is-a-fourier-transform-what-is-it-used-for/
FUNDAMENTALS,http://raw.rutgers.edu/Non-Financial%20Corporate%20Data.html
FUNDAMENTALS,https://www.youtube.com/watch?v=8eRx5Wo3xYA
FUNDAMENTALS,https://www.coursera.org/lecture/algorithms-part2/3-way-radix-quicksort-crkd5
FUNDAMENTALS,http://highscalability.com/blog/2009/8/6/an-unorthodox-approach-to-database-design-the-coming-of-the.html
FUNDAMENTALS,https://www.youtube.com/watch?v=N233T0epWTs
FUNDAMENTALS,https://graphics.stanford.edu/~seander/bithacks.html
FUNDAMENTALS,https://www.youtube.com/watch?v=ru7mWZJlRQg
FUNDAMENTALS,https://www.youtube.com/watch?v=48JlgiBpw_I&t=0s
FUNDAMENTALS,https://www.geeksforgeeks.org/find-the-maximum-depth-or-height-of-a-tree/
FUNDAMENTALS,https://www.youtube.com/watch?v=ZYEccA_nMaI
FUNDAMENTALS,http://jasonpolites.github.io/tao-of-testing/ch3-1.1.html
FUNDAMENTALS,http://highscalability.com/blog/2012/3/26/7-years-of-youtube-scalability-lessons-in-30-minutes.html
FUNDAMENTALS,https://www.coursera.org/learn/algorithms-part2/lecture/yQM8K/ternary-search-tries
FUNDAMENTALS,https://www.youtube.com/watch?v=hmReJCupbNU&list=PLUl4u3cNGP6317WaSNfmCvGym2ucw3oGp&index=6
FUNDAMENTALS,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3690996
FUNDAMENTALS,https://www.youtube.com/watch?v=PuVMkSEcPiI&index=15&list=PLUl4u3cNGP62K2DjQLRxDNRi0z2IRWnNh
FUNDAMENTALS,http://proceedings.mlr.press/v71/shabat18a.html
FUNDAMENTALS,https://sourcemaking.com/design-patterns-and-tips
FUNDAMENTALS,https://algs4.cs.princeton.edu/code
FUNDAMENTALS,https://www.coursera.org/lecture/data-structures/heap-sort-hSzMO
FUNDAMENTALS,http://www.oodesign.com/liskov-s-substitution-principle.html
FUNDAMENTALS,https://www.youtube.com/watch?v=oI9fMUqgfxY&index=23&list=PLB7540DEDD482705B
FUNDAMENTALS,https://www.amazon.com/dp/1593273894/
FUNDAMENTALS,https://www.youtube.com/watch?v=KLBCUx1is2c&ab_channel=MITOpenCourseWare
FUNDAMENTALS,https://archive.org/details/ucberkeley-webcast-PL-XXv-cvA_iBDyz-ba4yDskqMDY6A1w_c
FUNDAMENTALS,https://www.coursera.org/learn/algorithms-part2/lecture/2Kn5i/brute-force-substring-search
FUNDAMENTALS,https://www.youtube.com/watch?v=rvdJDijO2Ro&index=10&list=PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb
FUNDAMENTALS,http://www.lecloud.net/post/7994751381/scalability-for-dummies-part-2-database
FUNDAMENTALS,https://web.archive.org/web/20220217064329/https://adayinthelifeof.nl/2011/02/06/memcache-internals/
FUNDAMENTALS,http://everythingisdata.wordpress.com/2009/10/17/numbers-everyone-should-know/
FUNDAMENTALS,https://leetcode.com/discuss/general-discussion/786126/python-powerful-ultimate-binary-search-template-solved-many-problems
FUNDAMENTALS,https://www.youtube.com/playlist?list=PLE7DDD91010BC51F8
FUNDAMENTALS,https://youtu.be/JU767SDMDvA
FUNDAMENTALS,https://en.wikipedia.org/wiki/Treap
FUNDAMENTALS,https://www.topcoder.com/thrive/articles/Computational%20Complexity%20part%20two
FUNDAMENTALS,https://www.youtube.com/watch?v=twodd1KFfGk
FUNDAMENTALS,https://www.siam.org/conferences/cm/conference/sdm20
FUNDAMENTALS,http://stackoverflow.com/questions/1517793/stability-in-sorting-algorithms
FUNDAMENTALS,https://www.topcoder.com/
FUNDAMENTALS,https://en.wikipedia.org/wiki/B-tree
FUNDAMENTALS,https://leetcode.com/problems/combination-sum/discuss/16502/A-general-approach-to-backtracking-questions-in-Java-(Subsets-Permutations-Combination-Sum-Palindrome-Partitioning
FUNDAMENTALS,https://www.coursera.org/lecture/data-structures/instant-uploads-and-storage-optimization-in-dropbox-DvaIb
FUNDAMENTALS,https://www.youtube.com/watch?v=FNeL18KsWPc&list=PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb&index=6
FUNDAMENTALS,https://www.topcoder.com/thrive/articles/Using%20Tries
FUNDAMENTALS,http://blog.tsunanet.net/2010/11/how-long-does-it-take-to-make-context.html
FUNDAMENTALS,http://highscalability.com/blog/2016/2/1/a-patreon-architecture-short.html
FUNDAMENTALS,https://developers.google.com/protocol-buffers/docs/tutorials
FUNDAMENTALS,https://www.ijcai.org/Proceedings/2020/343
FUNDAMENTALS,https://www.youtube.com/watch?v=V6mKVRU1evU
FUNDAMENTALS,https://www.youtube.com/watch?v=GqmQg-cszw4&index=1&list=PLUl4u3cNGP62K2DjQLRxDNRi0z2IRWnNh
FUNDAMENTALS,https://min.io/
FUNDAMENTALS,https://www.youtube.com/watch?v=odNJmw5TOEE&list=PLFDnELG9dpVxQCxuD-9BSy2E7BWY3t5Sm&index=2
FUNDAMENTALS,https://www.youtube.com/watch?v=NzgFUwOaoIw&list=PLUl4u3cNGP6317WaSNfmCvGym2ucw3oGp&index=15
FUNDAMENTALS,https://blog.twitter.com/2010/announcing-snowflake
FUNDAMENTALS,https://www.youtube.com/watch?v=8RRo6Ti9d0U
FUNDAMENTALS,https://www.coursera.org/learn/data-structures/lecture/HxQo9/pseudocode
FUNDAMENTALS,https://www.youtube.com/watch?v=bq6N7Ym81iI
FUNDAMENTALS,https://youtu.be/XIAQRlNkJAw?list=PLFDnELG9dpVxQCxuD-9BSy2E7BWY3t5Sm&t=3164
FUNDAMENTALS,https://www.topcoder.com/thrive/articles/An%20Introduction%20to%20Binary%20Search%20and%20Red-Black%20Trees
FUNDAMENTALS,https://pconrad.github.io/old_pconrad_cs16/topics/bitOps/
FUNDAMENTALS,https://www.youtube.com/watch?v=V3omVLzI0WE&index=7&list=PLUl4u3cNGP61hsJNdULdudlRL493b-XZf
FUNDAMENTALS,https://www.youtube.com/watch?v=-W9F__D3oY4
FUNDAMENTALS,https://www.youtube.com/watch?v=KyordYB3BOs&list=PLOtl7M3yp-DX6ic0HGT0PUX_wiNmkWkXx&index=12
FUNDAMENTALS,https://www.youtube.com/watch?v=srOgpXECblk
FUNDAMENTALS,https://youtu.be/FZGugFqdr60
FUNDAMENTALS,https://www.aaai.org/ocs/index.php/FSS/FSS15/paper/download/11664/11485
FUNDAMENTALS,https://www.youtube.com/watch?v=TOb1tuEZ2X4&index=5&list=PLUl4u3cNGP6317WaSNfmCvGym2ucw3oGp
FUNDAMENTALS,https://www.coursera.org/learn/algorithmic-thinking-2/lecture/M999a/dp-vs-recursive-implementation
FUNDAMENTALS,https://youtu.be/Hoixgm4-P4M
FUNDAMENTALS,https://poloniex.com/
FUNDAMENTALS,http://highscalability.com/latency-everywhere-and-it-costs-you-sales-how-crush-it
FUNDAMENTALS,https://www.coursera.org/lecture/data-structures/introduction-2OpTs
FUNDAMENTALS,https://www.youtube.com/watch?v=JAMLuxdHH8o
FUNDAMENTALS,https://www.youtube.com/watch?v=56iFMY8QW2k&list=PLB7540DEDD482705B&index=25
FUNDAMENTALS,https://fred.stlouisfed.org/
FUNDAMENTALS,https://www.coursera.org/lecture/algorithms-part1/selection-UQxFT
FUNDAMENTALS,https://www.coursera.org/lecture/data-structures/dynamic-arrays-EwbnV
FUNDAMENTALS,https://www.coursera.org/learn/data-structures/home/week/4
FUNDAMENTALS,https://www.youtube.com/watch?v=Ut90klNN264&index=30&list=PL2_aWCzGMAwI3W_JlcBbtYTwiQSsOTa6P
FUNDAMENTALS,https://raft.github.io/
FUNDAMENTALS,https://www.youtube.com/watch?v=B-bhKxjZLlc&list=PLOtl7M3yp-DX6ic0HGT0PUX_wiNmkWkXx&index=25
FUNDAMENTALS,https://www.youtube.com/watch?v=gl3emqCuueQ&list=PLFE6E58F856038C69&index=8
FUNDAMENTALS,https://www.amazon.com/Programming-Interviews-Exposed-Through-Interview/dp/111941847X/
FUNDAMENTALS,https://www.hellointerview.com/?utm_source=ciu
FUNDAMENTALS,https://www.infoq.com/presentations/Twitter-Timeline-Scalability
FUNDAMENTALS,https://www.coursera.org/learn/algorithms-on-graphs/home/welcome
FUNDAMENTALS,http://www.celeryproject.org/
FUNDAMENTALS,https://www.youtube.com/watch?v=4UWDyJq8jZg
FUNDAMENTALS,https://www.youtube.com/watch?v=Y4ZgLlDfKDg
FUNDAMENTALS,https://www.coursera.org/lecture/data-structures/tree-traversal-fr51b
FUNDAMENTALS,https://www.youtube.com/watch?v=SmFwFdESMHI&index=18&list=PLB7540DEDD482705B
FUNDAMENTALS,https://www.youtube.com/watch?v=sZkAAk9Wwa4
FUNDAMENTALS,https://www.youtube.com/watch?v=Xnpo1atN-Iw&list=PLUl4u3cNGP63EdVPNLG3ToM6LaEUuStEY&index=12
FUNDAMENTALS,https://archive.org/details/ucberkeley_webcast_qNMQ4ly43p4
FUNDAMENTALS,http://ankisrs.net/
FUNDAMENTALS,https://startupnextdoor.com/retaining-computer-science-knowledge/
FUNDAMENTALS,https://www.youtube.com/watch?v=r4-cftqTcdI&ab_channel=MITOpenCourseWare
FUNDAMENTALS,https://www.youtube.com/playlist?list=PL2SOU6wwxB0uP4rJgf5ayhHWgw7akUWSf
FUNDAMENTALS,https://www.algoexpert.io/product
FUNDAMENTALS,https://www.youtube.com/watch?v=MUe5DXRhyAo&list=PLOtl7M3yp-DX6ic0HGT0PUX_wiNmkWkXx&index=15
TECH,https://github.com/PacktPublishing/Machine-Learning-for-Algorithmic-Trading-Second-Edition_Original
FUNDAMENTALS,https://www.youtube.com/watch?v=8VqTSY-11F4&index=5&list=PLUl4u3cNGP62K2DjQLRxDNRi0z2IRWnNh
PAPER,https://dl.acm.org/doi/10.1145/3485447.3512195
PAPER,http://arxiv.org/abs/2403.11054v1
PAPER,http://arxiv.org/abs/2412.15261v1
FUNDAMENTALS,https://www.youtube.com/watch?v=zm2VP0kHl1M&list=PL6535748F59DCA484
PAPER,http://arxiv.org/abs/2208.07168v1
PAPER,http://arxiv.org/abs/2101.11907v1
FUNDAMENTALS,https://www.youtube.com/watch?v=MOfhhFaQdjw&list=PLB7540DEDD482705B&index=21
FUNDAMENTALS,https://www.coursera.org/learn/data-structures/lecture/Q9CVI/path-compression
PAPER,http://arxiv.org/abs/1801.06825v1
PAPER,http://arxiv.org/abs/1912.01711v3
PAPER,http://arxiv.org/abs/2102.10096v2
TECH,https://github.com/man-group/arctic
FUNDAMENTALS,https://www.youtube.com/playlist?list=PLWX710qNZo_sNlSWRMVIh6kfTjolNaZ8t
PAPER,http://arxiv.org/abs/2508.18932v2
FUNDAMENTALS,http://horicky.blogspot.com/2009/11/nosql-patterns.html
FUNDAMENTALS,https://www.youtube.com/watch?v=wCl9kvQGHPI
FUNDAMENTALS,https://web.archive.org/web/20120716060051/http://www.palantir.com/2011/10/how-to-rock-a-systems-design-interview/
PAPER,http://arxiv.org/abs/1406.3692v1
PAPER,http://arxiv.org/abs/2504.21049v1
PAPER,http://arxiv.org/abs/2201.04207v5
FUNDAMENTALS,https://www.youtube.com/watch?v=XIAQRlNkJAw&list=PLFDnELG9dpVxQCxuD-9BSy2E7BWY3t5Sm&index=9
FUNDAMENTALS,http://stackoverflow.com/questions/109023/how-to-count-the-number-of-set-bits-in-a-32-bit-integer
TECH,https://github.com/mbk-dev/okama
TECH,https://github.com/uwescience/datasci_course_materials
PAPER,http://arxiv.org/abs/2106.05256v3
FUNDAMENTALS,http://stackoverflow.com/questions/62539/what-is-the-dependency-inversion-principle-and-why-is-it-important
PAPER,http://arxiv.org/abs/1608.01891v1
FUNDAMENTALS,https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/view/16650
FUNDAMENTALS,http://www.lecloud.net/post/7295452622/scalability-for-dummies-part-1-clones
PAPER,http://arxiv.org/abs/2403.14724v1
FUNDAMENTALS,https://www.coursera.org/learn/algorithms-part1/home/week/3
FUNDAMENTALS,https://www.youtube.com/watch?v=uY85GkaYzBk
FUNDAMENTALS,https://www.youtube.com/@MichaelSambol
PAPER,http://arxiv.org/abs/1308.2940v1
PAPER,http://arxiv.org/abs/1408.1382v6
PAPER,http://arxiv.org/abs/2311.17203v1
TECH,https://github.com/microsoft/CryptoNets
TECH,https://github.com/ILoveAI2019/OCAN
FUNDAMENTALS,https://archive.org/details/ucberkeley_webcast_yIUFT6AKBGE
TECH,https://github.com/jwasham/practice-python/blob/master/merge_sort/merge_sort.py
TECH,https://github.com/cybergeekgyan/Quant-Developers-Resources
FUNDAMENTALS,https://www.researchgate.net/publication/330028902_Learning_Sequential_Behavior_Representations_for_Fraud_Detection
TECH,https://github.com/sux13/DataScienceSpCourseNotes
PAPER,http://arxiv.org/abs/2307.13499v1
FUNDAMENTALS,https://www.youtube.com/watch?v=GCae1WNvnZM&index=3&list=PL89B61F78B552C1AB
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(40
FUNDAMENTALS,http://docs.google.com/a/cleancoder.com/viewer?a=v&pid=explorer&chrome=true&srcid=0BwhCYaYDn8EgN2M5MTkwM2EtNWFkZC00ZTI3LWFjZTUtNTFhZGZiYmUzODc1&hl=en
FUNDAMENTALS,https://www.youtube.com/watch?v=t5xYI0jzOf4
PAPER,http://arxiv.org/abs/2203.05842v1
FUNDAMENTALS,https://www.youtube.com/watch?v=y4M9IVgrVKo&index=16&list=PLFE6E58F856038C69
TECH,https://github.com/marketneutral/pairs-trading-with-ML/blob/master/Pairs%2BTrading%2Bwith%2BMachine%2BLearning.ipynb
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(20
PAPER,http://arxiv.org/abs/0907.3282v8
FUNDAMENTALS,https://www.youtube.com/watch?v=lKTsv6iVxV4
TECH,https://github.com/firmai/financial-machine-learning/wiki/data
FUNDAMENTALS,http://dsrg.pdos.csail.mit.edu/
PAPER,http://arxiv.org/abs/2401.08363v1
PAPER,http://arxiv.org/abs/2504.13598v1
FUNDAMENTALS,https://www.youtube.com/watch?v=whGwm0Lky2s
FUNDAMENTALS,https://www.youtube.com/watch?v=M5c_RFKVkko
FUNDAMENTALS,https://www.youtube.com/watch?v=22hwcnXIGgk&list=PLOtl7M3yp-DX6ic0HGT0PUX_wiNmkWkXx&index=1
PAPER,http://arxiv.org/abs/2503.10058v1
PAPER,http://arxiv.org/abs/2307.05633v1
FUNDAMENTALS,https://archive.org/details/ucberkeley_webcast_zqrqYXkth6Q
PAPER,http://arxiv.org/abs/2508.02595v1
PAPER,http://arxiv.org/abs/1603.03551v1
TECH,https://github.com/StockSharp/StockSharp
TECH,https://github.com/firmai/financial-machine-learning/wiki/portfolio_selection_and_optimisation
PAPER,http://arxiv.org/abs/2511.00061v1
FUNDAMENTALS,https://www.youtube.com/watch?v=SIEVvk3NVuk&index=11&list=PLUl4u3cNGP62K2DjQLRxDNRi0z2IRWnNh
FUNDAMENTALS,https://www.packtpub.com/application-development/machine-learning-algorithmic-trading-bots-python-video
FUNDAMENTALS,https://www.youtube.com/watch?v=rEJzOhC5ZtQ
FUNDAMENTALS,https://www.coursera.org/learn/algorithms-part2/lecture/TH18W/suffix-arrays
PAPER,https://arxiv.org/pdf/1907.03048.pdf
FUNDAMENTALS,https://www.youtube.com/playlist?list=PL9xmBV_5YoZMxejjIyFHWa-4nKg6sdoIv
FUNDAMENTALS,https://www.youtube.com/watch?v=Xxut2PN-V8Q
PAPER,http://arxiv.org/abs/2408.08131v1
FUNDAMENTALS,https://www.coursera.org/lecture/data-structures-optimizing-performance/core-linked-lists-vs-arrays-rjBs9
PAPER,http://arxiv.org/abs/2002.06219v1
FUNDAMENTALS,https://www.coursera.org/learn/data-structures/lecture/GRV2q/binary-trees
FUNDAMENTALS,https://www.youtube.com/watch?v=yEwSGhSsT0U&index=35&list=PL2_aWCzGMAwI3W_JlcBbtYTwiQSsOTa6P
FUNDAMENTALS,https://www.coursera.org/learn/algorithms-part2/lecture/CPVdr/r-way-tries
FUNDAMENTALS,https://www.coursera.org/learn/data-structures-optimizing-performance/lecture/gZhiC/core-implementing-markov-text-generation
PAPER,http://arxiv.org/abs/1911.01557v2
PAPER,http://arxiv.org/abs/2512.18918v1
PAPER,https://dl.acm.org/doi/10.1145/3485447.3512216
FUNDAMENTALS,https://bits.stephan-brumme.com/absInteger.html
PAPER,http://arxiv.org/abs/2410.09089v1
FUNDAMENTALS,https://interviewing.io
FUNDAMENTALS,https://www.youtube.com/playlist?list=PLUl4u3cNGP62K2DjQLRxDNRi0z2IRWnNh
FUNDAMENTALS,https://www.youtube.com/watch?v=N0COwN14gt0&list=PL2B4EEwhKD-NbwZ4ezj7gyc_3yNrojKM9&index=4
FUNDAMENTALS,https://jfds.pm-research.com/
TECH,https://github.com/sapphire921/HFT-Pairs-Trading
FUNDAMENTALS,https://www.youtube.com/watch?v=Nz1KZXbghj8&index=7&list=PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb
FUNDAMENTALS,https://www.youtube.com/watch?v=SAhJf36_u5U
FUNDAMENTALS,https://www.youtube.com/watch?v=B3SpQZaAZP4&index=10&list=PL1BaGV1cIH4UhkL8a9bJGG356covJ76qN
FUNDAMENTALS,https://www.youtube.com/watch?v=2xPE4Wq8coQ&list=PLOtl7M3yp-DX6ic0HGT0PUX_wiNmkWkXx&index=21
PAPER,https://dl.acm.org/doi/10.1145/3511808.3557586
TECH,https://github.com/rdingwall/go-quantcup
PAPER,http://arxiv.org/abs/2305.14748v1
FUNDAMENTALS,https://www.microsoft.com/en-us/research/publications/
PAPER,http://arxiv.org/abs/2011.08492v1
PAPER,http://arxiv.org/abs/2010.11062v1
TECH,https://github.com/justmarkham/DAT4
TECH,https://github.com/fionawhitefield/venture-capital-ols/blob/master/sec_project.ipynb
PAPER,http://arxiv.org/abs/1904.02368v4
FUNDAMENTALS,https://www.youtube.com/playlist?list=PL9xmBV_5YoZObEi3Hf6lmyW-CBfs7nkOV
FUNDAMENTALS,http://samth.github.io/gradual-typing-bib/
FUNDAMENTALS,https://www.complexnetworks.org/
FUNDAMENTALS,https://www.youtube.com/watch?v=hm2GHwyKF1o&list=PLFDnELG9dpVxQCxuD-9BSy2E7BWY3t5Sm&index=5
PAPER,http://arxiv.org/abs/1109.3216v4
FUNDAMENTALS,https://www.youtube.com/watch?v=ji3SfClm8TU
PAPER,http://arxiv.org/abs/2505.24284v1
FUNDAMENTALS,https://www.coursera.org/lecture/algorithms-part1/duplicate-keys-XvjPd
FUNDAMENTALS,https://www.youtube.com/watch?v=RpgcYiky7uw
PAPER,http://arxiv.org/abs/2110.06025v2
FUNDAMENTALS,http://thrift-tutorial.readthedocs.io/en/latest/intro.html
FUNDAMENTALS,https://www.amazon.com/Data-Structures-Algorithms-Michael-Goodrich/dp/1118771338/
PAPER,http://arxiv.org/abs/1605.03559v1
TECH,https://github.com/mapr-demos/finserv-application-blueprint
FUNDAMENTALS,https://youtu.be/O4nwUqQodAg
FUNDAMENTALS,https://twitter.com/intent/follow?screen_name=benrozemberczki
PAPER,http://arxiv.org/abs/2304.07975v1
FUNDAMENTALS,http://raw.rutgers.edu/Corporate%20Financial%20Data.html
PAPER,http://arxiv.org/abs/1909.08929v1
PAPER,http://arxiv.org/abs/2411.05815v2
PAPER,http://arxiv.org/abs/2511.15764v1
PAPER,http://arxiv.org/abs/1707.00947v2
PAPER,http://arxiv.org/abs/2205.10293v2
PAPER,http://arxiv.org/abs/1011.0279v1
PAPER,http://arxiv.org/abs/2210.12609v1
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(33
FUNDAMENTALS,https://ml-quant.com
FUNDAMENTALS,https://www.youtube.com/watch?v=uFJhEPrbycQ&list=PLFE6E58F856038C69&index=9
FUNDAMENTALS,http://highscalability.com/blog/2016/1/27/tinder-how-does-one-of-the-largest-recommendation-engines-de.html
FUNDAMENTALS,https://www.youtube.com/watch?v=R5ON3iwx78M
FUNDAMENTALS,https://www.coursera.org/learn/data-structures/lecture/E7cXP/introduction
PAPER,https://dl.acm.org/citation.cfm?id=2882980
TECH,https://github.com/jwasham/coding-interview-university`
PAPER,http://arxiv.org/abs/2307.16149v3
FUNDAMENTALS,https://www.youtube.com/watch?v=D5SrAga1pno
PAPER,http://arxiv.org/abs/2212.07802v1
TECH,https://github.com/keras-rl/keras-rl
TECH,https://github.com/dbrojas/optlib
PAPER,http://arxiv.org/abs/2506.11635v1
PAPER,http://arxiv.org/abs/2003.02833v3
PAPER,http://arxiv.org/abs/1511.04023v1
FUNDAMENTALS,https://www.youtube.com/watch?v=Kg4bqzAqRBM&index=3&list=PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb
TECH,https://github.com/alporter08/Luxury-Watch-Valuation/blob/master/Luxury-Watch-Valuation.ipynb
FUNDAMENTALS,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.325.3231&rep=rep1&type=pdf
FUNDAMENTALS,https://www.backtrader.com/
FUNDAMENTALS,http://btechsmartclass.com/data_structures/b-trees.html
FUNDAMENTALS,http://doc.cat-v.org/
PAPER,http://arxiv.org/abs/1804.07481v1
PAPER,http://arxiv.org/abs/1602.07109v5
FUNDAMENTALS,https://www2019.thewebconf.org/
PAPER,http://arxiv.org/abs/2109.12546v1
TECH,https://github.com/manjunath5496/Awesome-Fraud-Detection-Research-Papers/blob/master/frd(28
PAPER,http://arxiv.org/abs/1704.05223v1
PAPER,http://arxiv.org/abs/2506.10842v1
FUNDAMENTALS,https://www.amazon.com/dp/013937681X
FUNDAMENTALS,http://www.cs.yale.edu/homes/aspnes/classes/223/notes.html#radixSort
FUNDAMENTALS,https://roadmap.sh/computer-science
PAPER,http://arxiv.org/abs/2206.03182v1
FUNDAMENTALS,https://en.wikipedia.org/wiki/Skip_list
PAPER,http://arxiv.org/abs/2311.12743v1
FUNDAMENTALS,https://thrift.apache.org/
TECH,https://github.com/z4ir3/finance-courses
